tmdbId,keywords_list
12775,rape|sex|kidnapping|nudity|mercenary|prince|castle|sword fight
9838,africa|riddle|treasure|adventure|treasure hunt|disappearance|archaeologist|archeology 
50075,pirate
42852,world war i|teacher|melodrama|school|boys' boarding school|headmaster|boys' school
40454,
8842,biography|sport
11132,rock star|spotlight|high school|party|rivalry|woman director|boys
9352,paris|berlin|alcohol|sex|nudity|adventure|pen pals|travel
615,christianity|jewry|roman empire|jesus christ|suffering|apostle|last supper|roman
11217,island|machete|beautiful woman|serial killer|murder hunt
10677,dance|reicher amerikaner|cuban revolution|little boy|falling in love
338,bureaucracy|berlin wall|police state|coma|loss of mother|wife husband relationship|patriotism|german democratic republic
2023,horse race|horse|racehorse
9384,informant|jumping from a rooftop|surveillance footage
797,nurse|sex|confession|dream|nudity|chase|betrayal|blood
1723,fight|zeitgeist unknown|mccarthy era|friendship|politics|front|film industry|communism
25955,cold war|pickpocket|classic noir
24548,adolescence|sexism|high school|cross dressing|teenager|teen comedy|woman director
37044,wisconsin
10591,porn actor|pornographic video|high school|school party|blonde|girl next door
1586,alcohol|adultery|detective|mississippi|jealousy|isolation|paranoia|motel
11169,secret agent|politics|dubai|illegal prostitution
49689,haifa israel
156,love triangle|suicide|brother brother relationship|bookshop|glasgow|irony|depression|optimism
10433,fistfight|police|life-saver|cop|singing|city
47168,
43236,small town|scandal|new england
142168,woman director
924,refugee|mass murder|habor|car journey|department store|blackout|bus ride|pregnancy and birth
38,deja vu|regret|jealousy|amnesia|dream|operation|relationship problems|love
11081,underdog|strangeness|special capabilities|undercover agent|investigation|special unit|montreal|serial killer
9541,yuppie|daughter|loss of wife
5516,church choir|hiding place|garbage|duringcreditsstinger
11024,detective|monster|engine|based on tv series|dog
553,rape|bondage|refugee|mountain|village life|blackmail|american dream|bank robber
10544,australia|lawlessness|widerstand|gang|capture
1487,black magic|fistfight|cover-up|superhero|paranormal phenomena|narration from grave|demon|occult
13700,farm|cow|animal
11137,secret identity|wisconsin|prince|college|modesty|romantic comedy|student|falling in love
11358,casino|sheriff|home|violence|special forces|ex soldier
10733,texas|officer|uprising|alamo|mexican
14442,elves|based on novel|magic|fairy|prince|fairy tale|spell|fantasy world
2122,hitman
25300,hole|chained
6844,egypt|miracle|slavery|israeli|epic|religion|judaism|pharaoh
923,helicopter|news broadcast|materialism|machete|bite|chaos|martial law|state of emergency
10338,eiffel tower paris|air race|prize|british stereotype|reproduction|italian stereotype|german stereotype|vintage aircraft
33839,new jersey|big family
133919,midlife crisis|marriage|loneliness|forty something|love affair|divorce|couple|humiliation
20278,africa|slapstick
4365,monster|beer|peru|junk food
42228,private detective
10843,suicide|new york|date|subway|nightclub|overdose|artist|surreal
15673,gay|drag queen|mistaken identity
393,brother brother relationship|swordplay|katana|mother role|rage and hate|daughter|right and justice|single
7220,chain|submachine gun|undercover|smuggling|twin brother|marvel comic|one man army|massacre
10096,new york|photographer|editor-in-chief|wish|michael jackson|child as an adult|best friends in love
9509,mexico|cia|kidnapping|diary|bible|bodyguard|stuffed animal|cell phone
10710,jealousy|inventor|neighbor|best friend|milliionaire|dog|envy|golden egg
11058,schizophrenia|clone|loss of son|nightmare|doctor
11141,rock star|court case|rivalry|falling in love|ireland|divorce lawyer
10625,female friendship|high school|fish out of water|best friend|teenager|popularity|gossip|teen comedy
11025,twin sister|music video|geek|vacation|university|teen comedy|woman director
7131,transylvania|vatican|vampire|dracula|bite|frankenstein|werewolf|multiple monsters
30125,gin|pianist
652,brother brother relationship|adultery|mythology|beauty|trojan war|bravery|wall|fraud
8440,prison|police brutality|brazilian|attempted murder|carandiru massaker|sao paulo|doctor
883,smoking|bar|secret|coffee|autograph|cigarette|bartender|smalltalk
42015,
11864,narration|slavery|space battle|future|complicated birth|survivor|friendship|war
9461,monk|martial arts|kung fu|temple|island|shaolin|martial arts tournament|crime lord
132,shelter|rolling stones|hells angels|music|concert|rock musical|woman director
17993,gay man|lesbian interest
26517,vampire|murder|blood|syringe|older woman younger man relationship|razor blade|radio show|disturbed teenager
28285,mental illness|multiple personality|dissociative identity disorder
22137,hospital
10035,first time|feminism|underwear|college|kicker|male female relationship|loss of virginity|feminist
502,new york|usa president|general|atomic bomb|russia|interpreter|pentagon|bunker
30959,based on novel|samurai|tea|promise|snow|spirit
20561,
667,london england|japan|england|assassination|helicopter|vulkan|assassin|asia
700,atomic bomb|eastern block|crocodile|secret intelligence service|kgb|snake charmer|hot air balloon|east berlin
21594,classic noir
26976,nurse|poetry|professor|cancer|hospital|doctor|hospital room|ovarian cancer
36670,video game|spy|bahamas|british|stealing|scuba diving|scuba|british secret service
18872,
44864,opera|mozart
43818,jane austen
43525,melodrama
20640,journalist|baseball|adoption|kiss|romantic comedy|secretary|reporter
50363,venice|gondola
633,netherlands|world war ii|brotherhood|student
5511,paris|bar|jazz|hearing|garage|hitman|jazz club|police
41003,based on novel|waitress|passion|love|advertising executive
13936,horseback riding|musical|frontier|based on play or musical|peddler|ranch hand|shivaree|statehood
294,based on novel|nevada|coming out|farm|reno|lesbian|divorce|lgbt
11507,female nudity|pornography|claustrophobia|nudity|witness|police|movie in movie|murder
1162,blindness and impaired vision|education|biography|historical figure|teacher|tutor|tantrum|railway station
34328,one-man show|based on play or musical|independent film|live performance|monologue
14684,sport|anti semitism
58467,
163869,hollywood|writer|actress
13937,
10940,earth|alien phenomenons|war|assault|space centre
31965,witch|burning of witches|sorcery
24012,london england|coronation|prince|love|king|monarch
988,california|telecaster|energy policy|radiation|earthquake|tv station|nuclear power station|maximum credible accident
204,life and death|venezuela|fire|central and south america|tanker|petrol|unsociability|incomes
9356,baby|brother sister relationship|pregnancy|family|woman director|talking baby
32430,nun|priest|school|church|catholic
33575,jealousy|golf|sport|reporter
13913,mystery|whodunit|marx brothers
18209,devil|seven deadly sins
25508,love triangle|jealousy|cat|zoo|canary|swimming pool|suspense|curse
18978,camelot|musical|knight|king arthur|sir lancelot
12310,france|seduction|courtly life|musketeer|intrigue
25736,femme fatale|diner|classic noir|film noir
44807,
9872,dream|spacecraft|space travel|bullying|best friend|young love|circuit board
2786,paris|painting|independent film|money|bombing|bullet|dock|french noir
26133,
11533,hero|menace|bravery|adventure|vlies
1394,italy|water|crisis|madness|immolation|dreams|memories
140207,spy|cold war|british|espionage|mole
13553,female nudity|artist|hallucination|insomnia|painting|concert|murder|dark comedy
3777,japan|ambition|plot|feudal lord
11659,loss of lover|career|society|politics|gangster|family reunion|family conflict
10604,dancing|based on novel|greece|dance|crete|widow|village|friendship
16876,bomb|high school
37437,
9545,fistfight|waterfall|jungle|marine|sniper rifle|violence|opening action scene|dog tag
28030,blues|music|throatsinging|tuva
16514,hero|world war ii
1926,skyscraper|war on terror|middle east conflict|media|unsociability|elderly|woman director
31112,peanuts
11060,shop|undercover agent|illegality|internal affairs
17365,corruption|assassination|based on novel|senator|reporter|political
11474,street gang|disc jockey|gang war|gangster boss|coney island|gang|new york city|gang member
49320,world war ii|continuation war
10916,space marine|nightmare|space war|alien life-form|space
10921,alien life-form|glaskugel|space centre
10941,fight|flying saucer|alien phenomenons|artifact|space centre
24798,independent film
4923,sex|future|dystopia|immortality|murder|savage
36741,competition|romance|comedy|dirty tricks
11656,peasant|brother|revenge|child murder
25009,gorilla|human vs nature|safari|kenya|tension
40092,daydreaming
10133,double life|undercover|lie|wife|company|industry|femme fatale|conspiracy
14589,thin man
14594,thin man
14590,thin man
14588,new year's eve|night club|private detective|thin man|murders
14595,thin man
9459,hippie|free love|musical|music|woodstock|music festival|rock music|summer
24965,army|uprising|thuggee uprising
192936,prophecy|telepathy|sandstorm|title of nobility|world religion
876,imperator|rebel|prophecy|telepathy|sandstorm|insurgence|title of nobility|spice
1583,hunter|father son relationship|judge|drug traffic|pizza delivery|law|joint|chaos
17653,kung fu
11069,small town|stranded|graboids|giant worm|oil refinery|seismograph|double barreled shotgun|metamorphosis
10829,small town|graboids|shriekers|tourist attraction|toy car|real estate agent|giant worm|flaming arrow
86959,
9698,punk|independent film|anarchic comedy
26860,plantation|voodoo|zombie|cult film|newlywed|pre-code|poverty row
29049,human sacrifice|zombie|witchcraft|hammer horror
27130,nurse|island|plantation|calypso|superstition|suspense|zombie|val lewton
22682,book|business|how to
11577,sheriff|aging|billy the kid|lawlessness|gun battle|gore|breast|old friends
40810,japan|martial arts|japanese|ransom|yakuza|kidnapping|mercenary|karate
336,mexico|rape|robbery|prisoner|liberation of prisoners|revolution|class|spaghetti western
11942,female nudity|mexico|prostitute|bounty|bounty hunter|nudity|bartender|buried alive
23330,prostitute|homeless person|stagecoach|reverend|way station
49636,
222,berlin|city portrait|train
10686,japan|swordplay|treasure|samurai|sword|big family|family clan|family conflict
43096,beach movie
25858,gangster|alcoholic
14262,delusion|pubic hair|homeless shelter|cannibalism
38701,devil
33357,prison|prohibition
30368,
1059,japan|gold|peasant|assault|hostile
12493,manager|ransom|blackmail|chauffeur|baby-snatching|police|shoe|japanese noir
14273,
11030,paris|great depression|celebrity|mockumentary|chameleon|psychiatrist|newsreel footage|electroconvulsive therapy
29454,
26372,
29455,suicide|winter|pastor|faith|priest|meaningless existence
11602,schizophrenia|island|daughter|independent film|author|mental illness|electroconvulsive therapy|loss of sanity
11700,country house|ex-lover|night|lawyer|mistress|extramarital affair|theater
47735,stockholm|pregnancy|young love|archipelago|midsummer
14638,small town|gas station|boxer|femme fatale|murder|heist|attempted robbery|insurance investigator
14703,mexico|hotel|bus|minister|tourist|bus driver|tourist guide|priest
3547,adultery|sexuality|fight|fantasy|marriage|love|suspense|military
41089,mexico|alcoholic
42179,christianity|southern usa|based on novel|redemption|preacher|blindness
20481,monster|supernatural|escape|serial killer|surprise ending|dark fantasy
31581,dysfunctional family|independent film|b movie|gangster
22694,lsd|marijuana|hippie lifestyle
7090,suicide|california|sex|infidelity|home|nudity|harassment|father
42632,performance|live concert|audience|monterey pop festival
5902,netherlands|world war ii|panzer|british soldier
10775,undercover|undercover agent|hong kong
4552,loss of mother|amnesia|step mother|sister|tragedy|vengeful ghost
12762,artist|girlfriend|talent manager
