movieId,tmdbId,imdb_id,title,original_title,original_language,release_date,runtime,budget,revenue,popularity,vote_average,vote_count,genres,production_companies,production_countries,adult,status,genres_list,primary_genre,release_year
6400,51391,tt0307197,Murder on a Sunday Morning,Un coupable idéal,fr,2001-09-14,111.0,0,0.0,1.010752,7.7,13.0,"[{'id': 80, 'name': 'Crime'}, {'id': 99, 'name': 'Documentary'}]","[{'name': 'France 2 Cinéma', 'id': 83}, {'name': 'Procirep', 'id': 311}, {'name': 'Home Box Office (HBO)', 'id': 3268}, {'name': 'Centre National de la Cinématographie (CNC)', 'id': 18367}, {'name': 'Maha Productions', 'id': 40409}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Crime|Documentary,Crime,2001
6404,43361,tt0044000,The White Sheik,Lo sceicco bianco,it,1952-09-20,86.0,0,0.0,2.384287,7.2,29.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","[{'name': 'P.D.C.', 'id': 68602}, {'name': 'OFI', 'id': 68603}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",False,Released,Romance|Comedy|Drama,Romance,1952
6405,6646,tt0043067,Treasure Island,Treasure Island,en,1950-07-18,96.0,0,0.0,2.67963,6.9,35.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]","[{'name': 'RKO Radio Pictures', 'id': 6}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Adventure|Family,Adventure,1950
6408,147729,tt0071143,Animals Are Beautiful People,Animals Are Beautiful People,en,1974-11-14,92.0,0,0.0,1.582132,7.5,21.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}, {'id': 10751, 'name': 'Family'}]","[{'name': 'Mimosa Films', 'id': 22285}]","[{'iso_3166_1': 'ZA', 'name': 'South Africa'}]",False,Released,Comedy|Documentary|Family,Comedy,1974
6410,15462,tt0074281,Car Wash,Car Wash,en,1976-10-22,97.0,0,0.0,3.259637,6.3,35.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Romance|Comedy|Drama,Romance,1976
6412,43828,tt0031225,Destry Rides Again,Destry Rides Again,en,1939-11-30,94.0,0,0.0,5.507383,6.9,39.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}]","[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Action|Comedy|Western,Action,1939
6413,11145,tt0079100,The Electric Horseman,The Electric Horseman,en,1979-12-21,122.0,0,61801971.0,5.916187,5.4,35.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}, {'id': 10749, 'name': 'Romance'}]","[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Universal Pictures', 'id': 33}, {'name': 'Wildwood Enterprises', 'id': 316}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama|Comedy|Western|Romance,Drama,1979
6414,32328,tt0057093,Gay Purr-ee,Gay Purr-ee,en,1962-10-24,85.0,0,0.0,1.976192,6.4,14.0,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]","[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'United Productions of America (UPA)', 'id': 8409}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Animation|Drama|Music|Romance|Family,Animation,1962
6415,47715,tt0093267,Intervista,Intervista,it,1987-01-01,102.0,0,0.0,1.022275,5.6,11.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]","[{'name': 'Cinecittà', 'id': 1042}, {'name': 'RAI - Radiotelevisione Italiana', 'id': 46391}, {'name': 'Aljosha Production Company', 'id': 78552}, {'name': 'Fernlyn', 'id': 93146}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",False,Released,Drama|Comedy,Drama,1987
6416,29586,tt0059358,King Rat,King Rat,en,1965-10-27,134.0,0,0.0,2.383562,6.7,22.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]","[{'name': 'Coleytown', 'id': 4970}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama|War,Drama,1965
6419,111815,tt0100200,Mr & Mrs Bridge,Mr & Mrs Bridge,en,1990-11-23,126.0,0,0.0,1.035174,5.3,17.0,"[{'id': 18, 'name': 'Drama'}]","[{'name': 'Merchant Ivory Productions', 'id': 2370}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama,Drama,1990
6422,21027,tt0059711,Shenandoah,Shenandoah,en,1965-06-03,105.0,0,0.0,3.265501,6.7,33.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]","[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Action|Adventure|Drama|Western,Action,1965
6423,37264,tt0105481,Straight Talk,Straight Talk,en,1992-04-03,91.0,0,0.0,2.30139,6.0,22.0,"[{'id': 35, 'name': 'Comedy'}]","[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Sandollar Productions', 'id': 5842}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Comedy,Comedy,1992
6424,11890,tt0102603,Oscar,Oscar,en,1991-04-26,109.0,35000000,23562716.0,6.137796,6.2,128.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 10751, 'name': 'Family'}]","[{'name': 'Touchstone Pictures', 'id': 9195}, {'name': 'Silver Screen Partners IV', 'id': 10282}, {'name': 'Joseph S. Vecchio Entertainment', 'id': 82572}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Action|Comedy|Thriller|Family,Action,1991
6425,36807,tt0120142,The Sixth Man,The 6th Man,en,1997-03-28,107.0,0,0.0,3.747649,5.0,23.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]","[{'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Fantasy|Drama|Comedy|Science Fiction,Fantasy,1997
6426,18721,tt0048055,The Far Country,The Far Country,en,1955-02-12,97.0,0,0.0,2.335287,6.5,25.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]","[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama|Romance|Western,Drama,1955
6427,37662,tt0066279,The Railway Children,The Railway Children,en,1970-12-21,109.0,0,0.0,1.47155,7.1,25.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]","[{'name': 'EMI Films Ltd.', 'id': 538}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",False,Released,Drama|Family,Drama,1970
6428,11916,tt0065134,Two Mules for Sister Sara,Two Mules for Sister Sara,en,1970-06-14,116.0,0,5050000.0,10.072738,6.6,129.0,"[{'id': 37, 'name': 'Western'}]","[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Malpaso Productions', 'id': 171}, {'name': 'Sanen Productions', 'id': 10812}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Western,Western,1970
6429,14551,tt0043137,Winchester '73,Winchester '73,en,1950-07-12,92.0,0,0.0,6.275958,7.5,72.0,"[{'id': 37, 'name': 'Western'}]","[{'name': 'Universal International Pictures (UI)', 'id': 10330}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Western,Western,1950
6431,51426,tt0047860,Battle Cry,Battle Cry,en,1955-02-02,149.0,0,0.0,0.91269,5.3,9.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]","[{'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama|Romance|War,Drama,1955
6432,42986,tt0056956,The Courtship of Eddie's Father,The Courtship of Eddie's Father,en,1963-03-27,118.0,0,0.0,4.127528,4.7,7.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]","[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama|Comedy|Romance|Family,Drama,1963
6433,26317,tt0019760,Man with a Movie Camera,Человек с киноаппаратом,ru,1929-01-08,68.0,0,0.0,4.694378,8.1,114.0,"[{'id': 18, 'name': 'Drama'}, {'id': 99, 'name': 'Documentary'}]","[{'name': 'VUFKU', 'id': 25065}]","[{'iso_3166_1': 'SU', 'name': 'Soviet Union'}]",False,Released,Drama|Documentary,Drama,1929
6436,8092,tt0108330,This Boy’s Life,This Boy’s Life,en,1993-04-09,115.0,0,4104962.0,9.665142,7.0,192.0,"[{'id': 18, 'name': 'Drama'}]","[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Knickerbocker Films', 'id': 54052}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama,Drama,1993
6440,290,tt0101410,Barton Fink,Barton Fink,en,1991-08-01,116.0,9000000,6153939.0,8.387026,7.4,450.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Working Title Films', 'id': 10163}, {'name': 'Circle Films', 'id': 11273}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Comedy|Drama,Comedy,1991
6442,2470,tt0103791,Belle Époque,Belle Époque,es,1992-12-04,109.0,0,0.0,3.565278,6.9,32.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'name': 'Sogepaq', 'id': 11955}, {'name': 'Animatógrafo', 'id': 16320}, {'name': 'Fernando Trueba Producciones Cinematográficas', 'id': 21108}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'PT', 'name': 'Portugal'}, {'iso_3166_1': 'FR', 'name': 'France'}]",False,Released,Comedy|Drama|Romance,Comedy,1992
6446,30462,tt0054757,The Comancheros,The Comancheros,en,1961-10-30,105.0,0,0.0,4.432418,6.4,43.0,"[{'id': 37, 'name': 'Western'}]","[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Western,Western,1961
6447,1403,tt0060355,Duel at Diablo,Duel at Diablo,en,1966-06-15,103.0,0,0.0,4.299387,6.3,22.0,"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Action|Western,Action,1966
6448,10243,tt0059183,The Flight of the Phoenix,The Flight of the Phoenix,en,1965-12-15,142.0,0,0.0,4.570894,7.0,70.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]","[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Associates & Aldrich Company, The', 'id': 19754}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Adventure|Drama,Adventure,1965
6449,42541,tt0053841,From the Terrace,From the Terrace,en,1960-09-09,149.0,0,0.0,0.578068,5.8,5.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'name': 'Linebrook', 'id': 54237}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama|Romance,Drama,1960
6450,37103,tt0050490,"Heaven Knows, Mr. Allison","Heaven Knows, Mr. Allison",en,1957-03-13,108.0,0,0.0,3.584126,6.8,27.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]","[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Adventure|Drama|War,Adventure,1957
6452,40085,tt0051878,"The Long, Hot Summer","The Long, Hot Summer",en,1958-04-03,115.0,0,0.0,12.158012,6.5,42.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Jerry Wald Productions', 'id': 10917}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama|Romance,Drama,1958
6454,2263,tt0100211,Music Box,Music Box,en,1989-12-22,124.0,0,6263883.0,5.397405,6.8,26.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]","[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Carolco Pictures', 'id': 14723}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Crime|Drama|Romance|Thriller,Crime,1989
6458,19728,tt0060177,The Blue Max,The Blue Max,en,1966-06-21,156.0,5000000,0.0,4.361613,6.6,29.0,"[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]","[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",False,Released,War|Action|Adventure|Drama,War,1966
6460,3009,tt0057427,The Trial,Le procès,en,1962-12-21,118.0,0,0.0,5.310729,7.4,80.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","[{'name': 'Hisa-Film', 'id': 1284}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",False,Released,Crime|Drama,Crime,1962
6461,6643,tt0054428,The Unforgiven,The Unforgiven,en,1960-01-01,125.0,0,0.0,2.914053,5.8,35.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}]","[{'name': 'James Productions', 'id': 12315}, {'name': 'Hill-Hecht-Lancaster Productions', 'id': 14269}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Romance|Western|Drama,Romance,1960
6464,14817,tt0119215,Good Burger,Good Burger,en,1997-07-25,103.0,0,0.0,10.580421,5.4,113.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Nickelodeon Movies', 'id': 2348}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Comedy|Family,Comedy,1997
6465,41426,tt0076240,Jubilee,Jubilee,en,1978-02-01,106.0,0,0.0,1.115491,5.9,16.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}]","[{'name': 'Megalovision', 'id': 31587}, {'name': 'Whaley-Malin Productions', 'id': 91502}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",False,Released,Comedy|Drama|Fantasy|Music,Comedy,1978
6466,41791,tt0102456,Mississippi Masala,Mississippi Masala,en,1991-09-18,118.0,0,0.0,5.659326,6.4,21.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'name': 'Channel Four Films', 'id': 181}, {'name': 'Mirabai Films', 'id': 6235}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama|Romance,Drama,1991
6467,49842,tt0039739,Quai des Orfèvres,Quai des Orfèvres,fr,1947-10-03,106.0,0,152961.0,4.72304,7.8,15.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","[{'name': 'Majestic Films', 'id': 62532}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",False,Released,Crime|Drama,Crime,1947
6468,41670,tt0105483,A Stranger Among Us,A Stranger Among Us,en,1992-07-17,110.0,0,0.0,8.900124,5.2,22.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}]","[{'name': 'Propaganda Films', 'id': 278}, {'name': 'Hollywood Pictures', 'id': 915}, {'name': 'ISIS', 'id': 23234}, {'name': 'Mansfield Pictures', 'id': 23235}, {'name': 'Sandollar', 'id': 23236}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama|Romance|Crime,Drama,1992
6470,38765,tt0065547,Chisum,Chisum,en,1970-07-23,111.0,6000000,0.0,3.334076,6.7,49.0,"[{'id': 37, 'name': 'Western'}]","[{'name': 'Batjac Productions', 'id': 2532}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Western,Western,1970
6473,36372,tt0091164,Half Moon Street,Half Moon Street,en,1986-08-13,90.0,0,0.0,1.441189,5.1,16.0,"[{'id': 18, 'name': 'Drama'}]","[{'name': 'RKO Pictures', 'id': 4361}, {'name': 'Edward R. Pressman Film', 'id': 6455}, {'name': 'Showtime/The Movie Channel', 'id': 29849}, {'name': 'Geoff Reeve Enterprises', 'id': 29850}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama,Drama,1986
6474,30529,tt0117959,The Truce,La tregua,it,1997-02-10,125.0,0,0.0,0.956069,5.4,10.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]","[{'name': 'UGC Images', 'id': 1475}, {'name': 'Stéphan Films', 'id': 2359}, {'name': '3 emme cinematografica', 'id': 22979}, {'name': 'DaZu Film', 'id': 55381}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'CH', 'name': 'Switzerland'}]",False,Released,Drama|History|War,Drama,1997
6476,2071,tt0102900,Shattered,Shattered,en,1991-10-11,98.0,22000000,11511031.0,6.851939,6.1,32.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","[{'name': 'Palace Pictures', 'id': 927}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Mystery|Thriller,Mystery,1991
6477,43516,tt0036377,The Song of Bernadette,The Song of Bernadette,en,1943-12-21,156.0,0,0.0,1.171051,7.4,16.0,"[{'id': 18, 'name': 'Drama'}]","[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama,Drama,1943
6480,32489,tt0062362,Thoroughly Modern Millie,Thoroughly Modern Millie,en,1967-03-21,138.0,0,0.0,2.608222,7.1,26.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]","[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Ross Hunter Productions Inc.', 'id': 1830}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Comedy|Music|Romance,Comedy,1967
6482,10152,tt0329028,Dumb and Dumberer: When Harry Met Lloyd,Dumb and Dumberer: When Harry Met Lloyd,en,2003-06-13,85.0,19000000,39267515.0,9.280038,4.1,211.0,"[{'id': 35, 'name': 'Comedy'}]","[{'name': 'New Line Cinema', 'id': 12}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Comedy,Comedy,2003
6484,11375,tt0329717,Hollywood Homicide,Hollywood Homicide,en,2003-06-09,116.0,75000000,51142659.0,11.080439,5.0,172.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]","[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Revolution Studios', 'id': 497}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Action|Adventure|Comedy|Thriller,Action,2003
6493,17813,tt0318283,Alex & Emma,Alex & Emma,en,2003-06-16,96.0,30000000,15368897.0,5.236854,5.0,71.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'name': 'Epsilon Motion Pictures', 'id': 1171}, {'name': 'Franchise Pictures', 'id': 1403}, {'name': 'Escape Artists', 'id': 1423}, {'name': 'Reiner / Greisman Productions', 'id': 86256}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Comedy|Romance,Comedy,2003
6498,35068,tt0067458,Murphy's War,Murphy's War,en,1971-07-01,107.0,0,0.0,1.276311,6.4,15.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]","[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Hemdale', 'id': 16593}, {'name': 'Michael Deeley-Peter Yates Films', 'id': 52520}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",False,Released,Drama|War,Drama,1971
6502,170,tt0289043,28 Days Later,28 Days Later,en,2002-10-31,113.0,5000000,82719885.0,17.656951,7.1,1816.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]","[{'name': 'DNA Films', 'id': 284}, {'name': 'British Film Council', 'id': 10889}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",False,Released,Horror|Thriller|Science Fiction,Horror,2002
6503,9471,tt0305357,Charlie's Angels: Full Throttle,Charlie's Angels: Full Throttle,en,2003-06-27,106.0,120000000,259175788.0,7.821116,5.2,930.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]","[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Wonderland Sound and Vision', 'id': 4022}, {'name': 'Tall Trees Productions', 'id': 10239}, {'name': 'Flower Films (II)', 'id': 19813}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Action|Adventure|Comedy,Action,2003
6506,9581,tt0286635,Fulltime Killer,全職殺手,cn,2001-08-03,102.0,0,0.0,4.788907,6.6,34.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'name': 'Milky Way Image Company', 'id': 5632}, {'name': 'Team Work Motion Pictures', 'id': 25714}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",False,Released,Action|Crime|Drama|Thriller,Action,2001
6509,216,tt0071141,Ali: Fear Eats the Soul,Angst essen Seele auf,de,1974-03-05,93.0,130000,0.0,5.855308,7.5,74.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]","[{'name': 'Filmverlag der Autoren', 'id': 10869}, {'name': 'Tango Film', 'id': 11626}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",False,Released,Romance|Drama,Romance,1974
6513,18569,tt0031602,Made for Each Other,Made for Each Other,en,1939-02-10,92.0,0,0.0,1.240701,4.9,7.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'name': 'United Artists', 'id': 60}, {'name': 'Selznick International Pictures', 'id': 1553}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Comedy|Drama|Romance,Comedy,1939
